EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
14, 17, 36, 163, 23.7614786089524, 338, 619, Accidental, 1, 1, 11, 44, 20.5858517256, 25.8912500007585, 265.43356217, NaN, 23.76, NaN, 850.848664392773, 840.109256866588, 0.129999995231628, 0.580275213804939, 0, 179, 4290, 
15, 18, 60, 130, 31.1167176099419, 249, 562, Accidental, 1, 1, 8, 57, 9.0067613076, 8.40253012501413, 226.32873788, NaN, 31.12, NaN, 974.318017133852, 963.005594888627, 0.129999995231628, 0.69697038414619, 355, 162, 1626, 
16, 19, 21, 227, 46.2433156979246, 215, 931, Accidental, 1, 2, 18, 52, 8.539648128, 17.5590044624664, 160.2076736, 0, 46.24, 0.303824970502483, 850.848664392773, 804.823121360909, 0.129999995231628, 0.545022947080423, 661.5, 187.5, 10547, 
17, 20, 1, 134, 54.8856357167619, 279, 891, Accidental, 2, 356, 3055, 10755, 13.4991524560753, 13.2220627458787, 87.0035749806177, 2.25352112676056, 53.92, 0.786590218959408, 870.149566405628, 796.136270060842, 0.133167948814507, 0.448831357794569, 145.89606741573, 238.11, 1091958, 
18, 21, 66, 591, 30.1808880738284, 207, 616, Accidental, 1, 1, 8, 19, 9.6071796252, 15.0023032178553, 257.01365094, NaN, 30.18, NaN, 611.48782988079, 522.222198802408, 0.129999995231628, 0.646829879451438, 0, 254, 3049, 
19, 22, 27, 507, 8.26995449679155, 119, 200, Lightning, 1, 1, 11, 42, 12.497276556, 11.9759550884147, 338.9512379, NaN, 8.27, NaN, 647.756120346319, 623.866819233565, 0.150000005960464, 0.638478083716061, 0, 222, 4026, 
20, 23, 36, 163, 33.1828280001635, 163, 732, Accidental, 1, 1, 8, 33, 14.5670662368, 20.9959016866758, 252.40569023, NaN, 33.18, NaN, 951.908427563125, 949.16448294219, 0.129999995231628, 0.506025655940743, 0, 178, 2590, 
21, 24, 84, 123, 36.9905059775439, 301, 711, Accidental, 1, 1, 6, 43, 12.5270127, 12.7059388219083, 260.55453579, NaN, 36.99, NaN, 951.908427563125, 877.283241362435, 0.197588458657265, 0.561532474990226, 0, 201, 1744, 
22, 25, 71, 582, 43.9878320896913, 227, 821, Accidental, 1, 1, 14, 46, 11.7081836712, 11.5864304394568, 212.70121104, NaN, 43.99, NaN, 886.170220103945, 885.837364402401, 0.069190114736557, 0.620949940504481, 0, 181, 4701, 
23, 25, 81, 131, 55.6381017367158, 253, 889, Accidental, 3, 915, 7935, 31540, 12.1158156363736, 13.1736271544454, 190.80735437717, 8.36980306345733, 59.1, 0.728889470168637, 951.499646760669, 917.034954467522, 0.139193327358512, 0.538990775174141, 129.130054644809, 190.46, 2734030, 
24, 26, 22, 164, 13.7620831350487, 110, 304, Accidental, 1, 1, 3, 7, 11.8196766216, 12.6772874706061, 183.336625191, NaN, 13.76, NaN, 916.771373576169, 822.717215158131, 0.129999995231628, 0.264667638197541, 0, 278, 681, 
25, 27, 88, 121, 60.0963403248194, 264, 741, Accidental, 2, 443, 3009, 12966, 20.0450053323954, 20.4551454041535, 109.163761586005, 0, 56.83, 0.796511366992961, 960.165376298575, 898.705009872531, 0.148581879259703, 0.416118165912559, 137.033860045147, 206.21, 1090585, 
26, 28, 7, 165, 38.9346265346884, 235, 802, Accidental, 1, 1, 12, 77, 10.5128609076, 18.1603940367788, 243.62598282, NaN, 38.93, NaN, 938.621669415031, 912.828105049399, 0.195922523736954, 0.549518085246117, 0, 183, 2770, 
27, 29, 21, 438, 6.86180756915268, 117, 240, Lightning, 1, 1, 16, 55, 14.9645377404, 18.0478738230073, 291.2802092, NaN, 6.86, NaN, 644.322553804876, 567.936612160715, 0.129999995231628, 0.826080674195851, 0, 204, 9082, 
28, 29, 15, 440, 18.7681881540855, 297, 417, Lightning, 1, 1, 11, 32, 11.929650948, 15.0534108290003, 174.8172603, NaN, 18.77, NaN, 631.201094363984, 593.122986631017, 0.118565484881401, 0.606414713481901, 0, 233, 11270, 
29, 29, 85, 179, 30.6684204325079, 298, 655, Accidental, 1, 1, 4, 40, 9.9175806936, 17.9028086482336, 159.293383, NaN, 30.67, NaN, 938.621669415031, 916.263171520795, 0.133305251598358, 0.531424115713638, 0, 185, 2441, 
30, 30, 95, 394, 20.0468670726092, 278, 395, Lightning, 1, 1, 5, 32, 14.1877491228, 10.903844571082, 76.4834846, NaN, 20.05, NaN, 667.2079628537, 621.09309221401, 0.145581692457199, 0.652327591037431, 0, 227, 2799, 
31, 31, 32, 146, 43.8122718463255, 162, 841, Accidental, 1, 1, 12, 40, 12.0933855072, 13.7982915163658, 183.359273752, NaN, 43.81, NaN, 895.383416391083, 838.054160678273, 0.129999995231628, 0.548753947607034, 0, 205, 2743, 
32, 31, 37, 214, 47.143173217478, 195, 838, Accidental, 1, 1, 10, 41, 10.226795544, 8.00429483579211, 182.84077654, NaN, 47.14, NaN, 830.657366193622, 778.214671457645, 0.129999995231628, 0.583848594475205, 0, 216, 3381, 
33, 31, 3, 197, 60.1831346079152, 293, 697, Accidental, 5, 1550, 14003, 66808, 17.135220494794, 20.3753090830841, 184.759783470778, 1.77533892834087, 63.36, 0.786229749858963, 904.061159591144, 853.086036544558, 0.14920714602355, 0.524822267968362, 127.678709677419, 195.77, 4730219, 
34, 32, 6, 133, 21.0757802684455, 159, 396, Accidental, 1, 1, 1, 17, 8.2894070304, 9.2876146053092, 182.302613064, NaN, 21.08, NaN, 964.2227450823, 895.848573669558, 0.129999995231628, 0.452132711109989, 0, 219, 338, 
35, 32, 46, 203, 50.064505005331, 198, 778, Accidental, 2, 351, 3469, 19419, 12.4396445726769, 14.926789604303, 183.455456825743, 0.571428571428571, 50.11, 0.691344063032214, 891.147553586435, 836.623869801787, 0.142067897290076, 0.540481376162249, 38.9487179487179, 204.88, 1102605, 
36, 32, 70, 510, 42.9445687654463, 220, 788, Lightning, 1, 1, 5, 22, 10.051993296, 10.2127333409995, 182.79222036, NaN, 42.94, NaN, 664.075253850885, 661.185813975886, 0.105733878910542, 0.812909729509964, 0, 188, 2253, 
37, 32, 73, 558, 26.5552391072373, 347, 514, Lightning, 1, 1, 14, 49, 11.0859342372, 11.4347063985259, 183.079426177, NaN, 26.56, NaN, 830.657366193622, 760.586082399094, 0.0943802297115326, 0.626717975612425, 0, 211, 10249, 
38, 33, 85, 171, 30.2176994232051, 221, 522, Accidental, 1, 1, 8, 46, 8.0836421796, 6.09665695991563, 182.245456161, NaN, 30.22, NaN, 964.2227450823, 922.636234376525, 0.129999995231628, 0.538659134378712, 0, 200, 2539, 
39, 34, 37, 221, 44.4265340963228, 213, 829, Accidental, 1, 3, 38, 152, 9.926399142, 11.95547241606, 182.757333095, 15, 44.43, 0.0220119146369749, 830.657366193622, 753.02349899529, 0.200000002980232, 0.508452728132736, 0, 233.67, 13188, 
40, 35, 33, 548, 25.7725664975407, 316, 582, Lightning, 1, 1, 7, 21, 16.993684728, 19.0818125897911, 184.72046798, NaN, 25.77, NaN, 651.611605056281, 610.454070427426, 0.148555472493172, 0.500279326691946, 0, 244, 5294, 
41, 37, 45, 213, 0, 0, 116, Lightning, 1, 1, 1, 1, 15.7025393532, 17.6745393156227, 184.361816487, NaN, 0, NaN, 839.397925587319, 782.445262147964, 0.168703645467758, 0.165442459208386, 0, 292, 4927, 
42, 39, 10, 488, 5.32948389163572, 37, 183, Lightning, 1, 1, 10, 37, 15.4224493344, 15.2198131972476, 76.2272115, NaN, 5.33, NaN, 628.171610608579, 627.029090156866, 0.149683713912964, 0.669368795865004, 0, 206, 7576, 
43, 39, 87, 163, 52.0796132501397, 241, 824, Accidental, 7, 1782, 17032, 81393, 11.1258825170062, 14.2110081185229, 201.255059673913, 3.73385738349242, 51.37, 0.662025510820662, 862.845186631686, 817.531299049984, 0.146866006026197, 0.464464514304177, 42.2345679012346, 219.2, 5446503, 
