SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
31, 168, 1, 1, 32.4930773907124, Accidental, 
31, 209, 1, 1, 36.5421075278805, Accidental, 
31, 226, 1, 1, 39.1370314830439, Lightning, 
31, 232, 1, 1, 45.1159110641987, Accidental, 
31, 241, 1, 1, 38.1827816842395, Accidental, 
31, 249, 1, 1, 50.3527748874158, Accidental, 
31, 257, 1, 1, 44.1561141304701, Lightning, 
31, 269, 1, 1, 53.7786851808567, Accidental, 
31, 303, 1, 1, 41.7634619615108, Accidental, 
31, 337, 1, 1, 21.8970868065635, Lightning, 
32, 172, 1, 1, 29.6248500193478, Lightning, 
32, 192, 1, 1, 38.0424572601985, Accidental, 
32, 193, 1, 1, 39.2284603819644, Accidental, 
32, 195, 1, 1, 38.1235765798963, Lightning, 
32, 216, 1, 1, 40.4294066922478, Accidental, 
32, 220, 1, 1, 32.7715793393525, Accidental, 
32, 226, 1, 1, 39.1370314830439, Lightning, 
32, 239, 1, 1, 35.7558434974375, Accidental, 
32, 243, 1, 1, 43.2909863750851, Accidental, 
32, 250, 1, 1, 71.5210113807648, Lightning, 
32, 251, 1, 1, 52.6326180812682, Accidental, 
32, 251, 1, 1, 52.6326180812682, Lightning, 
32, 257, 1, 1, 44.1561141304701, Accidental, 
32, 272, 1, 1, 37.8082526814353, Accidental, 
32, 287, 1, 1, 56.3815666454632, Accidental, 
32, 288, 1, 1, 52.3643405961946, Accidental, 
32, 305, 1, 1, 43.579979702972, Accidental, 
32, 320, 1, 1, 36.6284776553665, Accidental, 
33, 53, 1, 1, 8.76349864587556, Accidental, 
33, 64, 1, 1, 14.4188943592729, Accidental, 
33, 113, 1, 1, 11.696806651223, Accidental, 
33, 176, 1, 1, 33.2162189519313, Accidental, 
33, 179, 1, 1, 31.6945558866042, Accidental, 
33, 213, 1, 1, 44.9152451112329, Lightning, 
33, 216, 1, 1, 40.4294066922478, Accidental, 
33, 230, 1, 1, 41.1400333960378, Accidental, 
33, 256, 1, 1, 48.1638533038859, Accidental, 
33, 269, 1, 1, 53.7786851808567, Lightning, 
33, 270, 1, 1, 47.0851483877521, Accidental, 
33, 286, 1, 1, 44.7658751661527, Lightning, 
33, 287, 1, 1, 56.3815666454632, Accidental, 
33, 305, 1, 1, 43.579979702972, Lightning, 
34, 15, 1, 1, 9.18046226368066, Accidental, 
34, 58, 1, 1, 12.1826285012651, Accidental, 
34, 179, 1, 1, 31.6945558866042, Lightning, 
34, 183, 1, 1, 29.5040445279334, Accidental, 
34, 187, 1, 1, 32.1171792395871, Lightning, 
34, 219, 1, 1, 30.5778658188466, Lightning, 
34, 237, 1, 1, 28.771205384842, Accidental, 
34, 250, 1, 1, 71.5210113807648, Lightning, 
34, 269, 1, 1, 53.7786851808567, Lightning, 
34, 275, 1, 1, 45.8219378352639, Accidental, 
34, 276, 1, 1, 49.7963725513416, Accidental, 
34, 306, 1, 1, 46.9843345134515, Accidental, 
35, 148, 1, 1, 20.7078162171735, Accidental, 
35, 194, 1, 1, 33.9265841707021, Accidental, 
35, 238, 1, 1, 30.2174314682916, Accidental, 
35, 249, 1, 1, 50.3527748874158, Accidental, 
35, 276, 1, 1, 49.7963725513416, Lightning, 
35, 299, 1, 1, 47.0686277000689, Accidental, 
36, 1, 1, 1, 0, Accidental, 
36, 8, 1, 1, 0, Accidental, 
36, 51, 1, 1, 10.1311202209773, Accidental, 
36, 192, 1, 1, 38.0424572601985, Lightning, 
36, 193, 1, 1, 39.2284603819644, Accidental, 
36, 224, 1, 1, 42.4316329450876, Lightning, 
36, 250, 1, 1, 71.5210113807648, Lightning, 
36, 263, 1, 1, 38.5256964597009, Accidental, 
36, 270, 1, 1, 47.0851483877521, Lightning, 
36, 284, 1, 1, 28.7960280751698, Lightning, 
36, 292, 1, 1, 41.787235565924, Accidental, 
36, 308, 1, 1, 27.9610812305907, Accidental, 
36, 332, 1, 1, 22.0833133154669, Lightning, 
37, 19, 1, 1, 4.15159000348249, Accidental, 
37, 33, 1, 1, 10.2057718068106, Accidental, 
37, 144, 1, 1, 18.0279081806423, Accidental, 
37, 155, 1, 1, 33.571708396238, Lightning, 
37, 171, 1, 1, 26.0242803429565, Accidental, 
37, 177, 1, 1, 38.4907288940576, Accidental, 
37, 218, 1, 1, 28.877319852628, Accidental, 
37, 221, 1, 1, 35.1544421106879, Accidental, 
37, 229, 1, 1, 40.0955949507871, Accidental, 
37, 235, 1, 1, 39.2570501144673, Accidental, 
37, 287, 1, 1, 56.3815666454632, Accidental, 
37, 297, 1, 1, 18.1411388575847, Accidental, 
38, 155, 1, 1, 33.571708396238, Accidental, 
38, 186, 1, 1, 35.269272970297, Accidental, 
38, 193, 1, 1, 39.2284603819644, Accidental, 
38, 224, 1, 1, 42.4316329450876, Accidental, 
38, 250, 1, 1, 71.5210113807648, Lightning, 
38, 251, 1, 1, 52.6326180812682, Accidental, 
38, 268, 1, 1, 32.1207424343723, Accidental, 
38, 279, 1, 1, 44.7545556250414, Accidental, 
38, 284, 1, 1, 28.7960280751698, Accidental, 
38, 293, 1, 1, 37.0409012940972, Accidental, 
39, 18, 1, 1, 4.47350800362515, Accidental, 
39, 53, 1, 1, 8.76349864587556, Accidental, 
39, 82, 1, 1, 5.38600575925004, Accidental, 
39, 116, 1, 1, 12.0018587313925, Accidental, 
39, 121, 1, 1, 16.4836476293234, Accidental, 
39, 132, 1, 1, 14.2093319974047, Accidental, 
39, 163, 1, 1, 19.2492570509151, Accidental, 
39, 211, 1, 1, 40.7098071705379, Lightning, 
39, 231, 1, 1, 43.0615883514617, Lightning, 
39, 247, 1, 1, 39.7651642501816, Lightning, 
39, 250, 1, 1, 71.5210113807648, Lightning, 
39, 271, 1, 1, 36.9444459055476, Lightning, 
39, 275, 1, 1, 45.8219378352639, Accidental, 
39, 288, 1, 1, 52.3643405961946, Lightning, 
39, 299, 1, 1, 47.0686277000689, Lightning, 
39, 310, 1, 1, 19.4211626931426, Accidental, 
39, 332, 1, 1, 22.0833133154669, Accidental, 
40, 3, 1, 1, 0, Accidental, 
40, 17, 1, 1, 2.89498112658271, Accidental, 
40, 47, 1, 1, 11.1695054366648, Accidental, 
40, 76, 1, 1, 2.07933466715658, Accidental, 
40, 166, 1, 1, 23.8510326396132, Accidental, 
40, 170, 1, 1, 29.539090716125, Accidental, 
40, 186, 1, 1, 35.269272970297, Lightning, 
40, 188, 1, 1, 34.4101801615134, Accidental, 
40, 233, 1, 1, 40.9747769529462, Accidental, 
40, 250, 1, 1, 71.5210113807648, Accidental, 
40, 250, 1, 1, 71.5210113807648, Lightning, 
40, 275, 1, 1, 45.8219378352639, Accidental, 
40, 286, 1, 1, 44.7658751661527, Lightning, 
40, 300, 1, 1, 40.3275019797158, Accidental, 
40, 305, 1, 1, 43.579979702972, Lightning, 
40, 309, 1, 1, 27.3326654740098, Accidental, 
40, 327, 1, 1, 16.9632516364342, Accidental, 
