Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2020, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2021, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2022, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2023, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2024, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2025, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2026, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2027, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2028, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2029, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2030, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2031, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2032, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2033, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2034, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2035, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2036, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2037, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2038, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2039, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2040, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2041, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2042, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2043, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2044, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2045, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2046, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2047, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2048, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2049, eco21, 12, 66.67, 16.72, 0, 315, 0, 
2010, eco22, 13, 175.39, 14.31, 0, 309, 0, 
2011, eco22, 13, 109.97, 14.21, 0, 311, 0, 
2012, eco22, 13, 160.56, 15.57, 0, 332, 0, 
2013, eco22, 13, 37.68, 15.91, 0, 339, 0, 
2014, eco22, 13, 119.97, 16.6, 0, 365, 0, 
2015, eco22, 13, 71.58, 16.43, 0, 301, 0, 
2016, eco22, 13, 164.22, 15.53, 0, 341, 0, 
2017, eco22, 13, 193.4, 15.71, 0, 365, 0, 
2018, eco22, 13, 112.24, 15.81, 0, 365, 0, 
2019, eco22, 13, 154.96, 15.1, 46, 365, 0, 
2020, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2021, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2022, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2023, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2024, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2025, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2026, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2027, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2028, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2029, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2030, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2031, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2032, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2033, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2034, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2035, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2036, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2037, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2038, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2039, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2040, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2041, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2042, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2043, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2044, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2045, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2046, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2047, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2048, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2049, eco22, 13, 77.39, 15.78, 0, 294, 0, 
2010, eco25, 14, 165.47, 14.11, 0, 308, 0, 
2011, eco25, 14, 103.75, 14.1, 0, 309, 0, 
2012, eco25, 14, 151.71, 15.47, 0, 329, 0, 
2013, eco25, 14, 37.51, 15.77, 0, 333, 0, 
2014, eco25, 14, 115.93, 16.44, 0, 365, 0, 
2015, eco25, 14, 74.59, 16.22, 0, 300, 0, 
2016, eco25, 14, 162.08, 15.4, 0, 339, 0, 
2017, eco25, 14, 189.12, 15.44, 0, 365, 0, 
2018, eco25, 14, 108.68, 15.52, 0, 346, 0, 
2019, eco25, 14, 151.91, 14.99, 47, 365, 0, 
2020, eco25, 14, 78.04, 16, 0, 298, 0, 
2021, eco25, 14, 78.04, 16, 0, 298, 0, 
2022, eco25, 14, 78.04, 16, 0, 298, 0, 
2023, eco25, 14, 78.04, 16, 0, 298, 0, 
2024, eco25, 14, 78.04, 16, 0, 298, 0, 
2025, eco25, 14, 78.04, 16, 0, 298, 0, 
2026, eco25, 14, 78.04, 16, 0, 298, 0, 
2027, eco25, 14, 78.04, 16, 0, 298, 0, 
2028, eco25, 14, 78.04, 16, 0, 298, 0, 
2029, eco25, 14, 78.04, 16, 0, 298, 0, 
2030, eco25, 14, 78.04, 16, 0, 298, 0, 
2031, eco25, 14, 78.04, 16, 0, 298, 0, 
2032, eco25, 14, 78.04, 16, 0, 298, 0, 
2033, eco25, 14, 78.04, 16, 0, 298, 0, 
2034, eco25, 14, 78.04, 16, 0, 298, 0, 
2035, eco25, 14, 78.04, 16, 0, 298, 0, 
2036, eco25, 14, 78.04, 16, 0, 298, 0, 
2037, eco25, 14, 78.04, 16, 0, 298, 0, 
2038, eco25, 14, 78.04, 16, 0, 298, 0, 
2039, eco25, 14, 78.04, 16, 0, 298, 0, 
2040, eco25, 14, 78.04, 16, 0, 298, 0, 
2041, eco25, 14, 78.04, 16, 0, 298, 0, 
2042, eco25, 14, 78.04, 16, 0, 298, 0, 
2043, eco25, 14, 78.04, 16, 0, 298, 0, 
2044, eco25, 14, 78.04, 16, 0, 298, 0, 
2045, eco25, 14, 78.04, 16, 0, 298, 0, 
2046, eco25, 14, 78.04, 16, 0, 298, 0, 
2047, eco25, 14, 78.04, 16, 0, 298, 0, 
2048, eco25, 14, 78.04, 16, 0, 298, 0, 
2049, eco25, 14, 78.04, 16, 0, 298, 0, 
2010, eco26, 15, 138.19, 14.32, 0, 311, 0, 
2011, eco26, 15, 98, 14.48, 0, 310, 0, 
2012, eco26, 15, 129.67, 15.86, 0, 330, 0, 
2013, eco26, 15, 33.44, 16.17, 0, 334, 0, 
2014, eco26, 15, 108.36, 16.67, 0, 365, 0, 
2015, eco26, 15, 71.46, 16.23, 0, 301, 0, 
2016, eco26, 15, 139.77, 15.8, 0, 341, 0, 
2017, eco26, 15, 165.85, 15.63, 0, 365, 0, 
2018, eco26, 15, 93.1, 15.66, 0, 345, 0, 
2019, eco26, 15, 141.55, 15.62, 0, 365, 0, 
2020, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2021, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2022, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2023, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2024, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2025, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2026, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2027, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2028, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2029, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2030, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2031, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2032, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2033, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2034, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2035, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2036, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2037, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2038, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2039, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2040, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2041, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2042, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2043, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2044, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2045, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2046, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2047, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2048, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2049, eco26, 15, 71.93, 16.52, 0, 300, 0, 
2010, eco27, 16, 137.17, 14.02, 0, 308, 0, 
2011, eco27, 16, 99.93, 14.22, 0, 307, 0, 
2012, eco27, 16, 131.43, 15.62, 0, 327, 0, 
2013, eco27, 16, 33.83, 15.94, 0, 331, 0, 
2014, eco27, 16, 110.98, 16.36, 0, 365, 0, 
2015, eco27, 16, 73.39, 15.87, 0, 301, 0, 
2016, eco27, 16, 140.61, 15.54, 0, 337, 0, 
2017, eco27, 16, 168.39, 15.36, 0, 365, 0, 
2018, eco27, 16, 94.36, 15.34, 0, 341, 0, 
2019, eco27, 16, 144.37, 15.25, 0, 365, 0, 
2020, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2021, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2022, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2023, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2024, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2025, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2026, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2027, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2028, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2029, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2030, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2031, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2032, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2033, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2034, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2035, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2036, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2037, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2038, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2039, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2040, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2041, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2042, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2043, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2044, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2045, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2046, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2047, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2048, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2049, eco27, 16, 72.68, 16.18, 0, 300, 0, 
2010, eco28, 17, 251.29, 8.72, 121, 291, 0, 
2011, eco28, 17, 165.08, 8.66, 122, 288, 0, 
2012, eco28, 17, 245.88, 10.2, 100, 303, 0, 
2013, eco28, 17, 56.11, 10.19, 76, 283, 0, 
2014, eco28, 17, 182.38, 11.01, 64, 308, 0, 
2015, eco28, 17, 100.28, 11.13, 30, 291, 0, 
2016, eco28, 17, 249.17, 10.39, 40, 290, 0, 
2017, eco28, 17, 296.12, 10.42, 69, 305, 0, 
2018, eco28, 17, 148.56, 10.45, 94, 313, 0, 
2019, eco28, 17, 238.03, 9.61, 84, 285, 0, 
2020, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2021, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2022, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2023, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2024, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2025, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2026, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2027, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2028, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2029, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2030, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2031, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2032, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2033, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2034, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2035, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2036, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2037, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2038, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2039, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2040, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2041, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2042, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2043, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2044, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2045, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2046, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2047, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2048, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2049, eco28, 17, 87.61, 11.87, 87, 306, 0, 
2010, eco29, 18, 231.57, 10.06, 97, 294, 0, 
2011, eco29, 18, 159.86, 10.15, 102, 293, 0, 
2012, eco29, 18, 235.69, 11.58, 87, 315, 0, 
2013, eco29, 18, 53.44, 11.72, 61, 320, 0, 
2014, eco29, 18, 170.76, 12.32, 0, 316, 0, 
2015, eco29, 18, 97.49, 12.33, 22, 293, 0, 
2016, eco29, 18, 229.92, 11.58, 23, 320, 0, 
2017, eco29, 18, 275.49, 11.77, 0, 319, 0, 
2018, eco29, 18, 139.45, 11.81, 79, 321, 0, 
2019, eco29, 18, 220.46, 10.81, 75, 331, 0, 
2020, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2021, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2022, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2023, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2024, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2025, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2026, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2027, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2028, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2029, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2030, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2031, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2032, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2033, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2034, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2035, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2036, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2037, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2038, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2039, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2040, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2041, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2042, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2043, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2044, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2045, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2046, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2047, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2048, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2049, eco29, 18, 83.3, 13.02, 77, 312, 0, 
2010, eco30, 19, 222.04, 11.02, 0, 300, 0, 
2011, eco30, 19, 154.18, 10.93, 89, 297, 0, 
2012, eco30, 19, 224.27, 12.25, 81, 321, 0, 
2013, eco30, 19, 53.09, 12.53, 54, 321, 0, 
2014, eco30, 19, 168.58, 13.31, 0, 365, 0, 
2015, eco30, 19, 95.88, 13.17, 18, 295, 0, 
2016, eco30, 19, 223.09, 12.35, 17, 321, 0, 
2017, eco30, 19, 270.56, 12.68, 0, 365, 0, 
2018, eco30, 19, 139.43, 12.73, 58, 326, 0, 
2019, eco30, 19, 220.39, 11.56, 70, 335, 0, 
2020, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2021, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2022, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2023, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2024, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2025, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2026, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2027, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2028, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2029, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2030, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2031, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2032, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2033, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2034, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2035, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2036, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2037, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2038, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2039, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2040, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2041, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2042, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2043, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2044, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2045, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2046, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2047, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2048, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2049, eco30, 19, 83.58, 13.72, 0, 319, 0, 
2010, eco31, 20, 224.91, 11.5, 0, 300, 0, 
2011, eco31, 20, 146.65, 11.26, 87, 296, 0, 
2012, eco31, 20, 217.38, 12.5, 81, 321, 0, 
2013, eco31, 20, 51.26, 12.89, 54, 321, 0, 
2014, eco31, 20, 164.86, 13.84, 0, 365, 0, 
2015, eco31, 20, 93.44, 13.73, 18, 295, 0, 
2016, eco31, 20, 217.02, 12.87, 15, 321, 0, 
2017, eco31, 20, 259.74, 13.12, 0, 365, 0, 
2018, eco31, 20, 138.63, 13.31, 0, 328, 0, 
2019, eco31, 20, 215.39, 12.12, 68, 335, 0, 
2020, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2021, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2022, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2023, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2024, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2025, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2026, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2027, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2028, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2029, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2030, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2031, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2032, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2033, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2034, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2035, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2036, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2037, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2038, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2039, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2040, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2041, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2042, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2043, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2044, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2045, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2046, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2047, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2048, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2049, eco31, 20, 81.89, 14.2, 0, 316, 0, 
2010, eco32, 21, 225.17, 11.48, 0, 303, 0, 
2011, eco32, 21, 147.52, 11.24, 80, 299, 0, 
2012, eco32, 21, 217.34, 12.46, 77, 321, 0, 
2013, eco32, 21, 53.92, 12.89, 51, 325, 0, 
2014, eco32, 21, 160.64, 13.93, 0, 365, 0, 
2015, eco32, 21, 94.64, 13.83, 15, 297, 0, 
2016, eco32, 21, 216.42, 12.85, 0, 327, 0, 
2017, eco32, 21, 252, 13.16, 0, 365, 0, 
2018, eco32, 21, 139.98, 13.38, 0, 334, 0, 
2019, eco32, 21, 212.04, 12.08, 66, 336, 0, 
2020, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2021, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2022, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2023, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2024, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2025, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2026, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2027, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2028, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2029, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2030, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2031, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2032, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2033, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2034, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2035, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2036, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2037, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2038, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2039, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2040, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2041, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2042, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2043, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2044, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2045, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2046, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2047, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2048, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2049, eco32, 21, 82.45, 14.21, 0, 314, 0, 
2010, eco33, 22, 205.23, 12.48, 0, 307, 0, 
2011, eco33, 22, 132.58, 12.33, 64, 304, 0, 
2012, eco33, 22, 197.41, 13.56, 0, 322, 0, 
2013, eco33, 22, 48.91, 14, 0, 336, 0, 
2014, eco33, 22, 146.92, 14.9, 0, 365, 0, 
2015, eco33, 22, 87.05, 14.77, 0, 299, 0, 
2016, eco33, 22, 194.98, 13.81, 0, 333, 0, 
2017, eco33, 22, 229.26, 14.14, 0, 365, 0, 
2018, eco33, 22, 128.94, 14.29, 0, 338, 0, 
2019, eco33, 22, 193.38, 13.06, 61, 341, 0, 
2020, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2021, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2022, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2023, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2024, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2025, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2026, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2027, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2028, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2029, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2030, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2031, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2032, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2033, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2034, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2035, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2036, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2037, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2038, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2039, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2040, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2041, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2042, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2043, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2044, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2045, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2046, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2047, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2048, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2049, eco33, 22, 75.03, 15.03, 0, 312, 0, 
2010, eco34, 23, 157.77, 13.69, 0, 309, 0, 
2011, eco34, 23, 104.9, 13.93, 0, 312, 0, 
2012, eco34, 23, 164.29, 15.37, 0, 331, 0, 
2013, eco34, 23, 37.27, 15.61, 0, 328, 0, 
2014, eco34, 23, 126.07, 16.08, 0, 365, 0, 
2015, eco34, 23, 66.92, 16.05, 0, 302, 0, 
2016, eco34, 23, 156.75, 15.66, 0, 338, 0, 
2017, eco34, 23, 184.15, 15.46, 0, 365, 0, 
2018, eco34, 23, 111.03, 15.44, 0, 346, 0, 
2019, eco34, 23, 158.48, 15.2, 0, 365, 0, 
2020, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2021, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2022, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2023, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2024, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2025, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2026, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2027, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2028, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2029, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2030, eco34, 23, 66.04, 16.4, 0, 313, 0, 
2031, eco34, 23, 66.04, 16.4, 0, 313, 0, 
