Time,ROS,AgentName,CohortsKilled,DamagedSites,TotalBiomassMortality,MeanSeverity,ClimateThreshold1,ClimateThreshold2,
12, 2, FirEngraver_Peak, 13541, 917, 8514078, 1.96, 683.32, 7.71, 
12, 2, WPineBeetle, 2891, 398, 1378940, 2.73, 683.32, 7.71, 
12, 1, WPineBeetle_peak, 5762, 828, 2736296, 2.22, 683.32, 7.71, 
13, 3, JeffreyPineBeetle, 2213, 345, 1236751, 2.01, 685.17, 5.96, 
13, 3, JeffreyPineBeetle, 1288, 205, 709086, 2.04, 685.17, 5.96, 
13, 2, MountainPineBeetle, 832, 174, 364164, 1.48, 685.17, 5.96, 
13, 2, MountainPineBeetle, 855, 201, 374901, 2.21, 685.17, 5.96, 
13, 3, FirEngraver, 3851, 203, 2597780, 1.01, 685.17, 5.96, 
13, 2, FirEngraver_Peak, 12330, 872, 7560063, 1.95, 685.17, 5.96, 
13, 3, WPineBeetle, 4120, 581, 1894326, 2.91, 685.17, 5.96, 
13, 2, WPineBeetle_peak, 9774, 1499, 4832325, 2.9, 685.17, 5.96, 
14, 2, JeffreyPineBeetle, 1299, 223, 726660, 1.42, 682.1, 6.84, 
14, 1, JeffreyPineBeetle, 346, 62, 189828, 1, 682.1, 6.84, 
14, 2, MountainPineBeetle, 773, 162, 356471, 1.52, 682.1, 6.84, 
14, 2, MountainPineBeetle, 737, 198, 300545, 2.21, 682.1, 6.84, 
14, 1, FirEngraver, 1342, 81, 868819, 1, 682.1, 6.84, 
14, 1, FirEngraver_Peak, 6926, 468, 4296560, 1, 682.1, 6.84, 
14, 3, WPineBeetle, 3175, 487, 1436723, 2.9, 682.1, 6.84, 
14, 2, WPineBeetle_peak, 8428, 1295, 4054063, 2.88, 682.1, 6.84, 
15, 2, JeffreyPineBeetle, 1538, 242, 883731, 1.38, 677.23, 6.26, 
15, 1, JeffreyPineBeetle, 405, 71, 203223, 1, 677.23, 6.26, 
15, 2, MountainPineBeetle, 758, 151, 343720, 1.47, 677.23, 6.26, 
15, 2, MountainPineBeetle, 872, 218, 395296, 2.14, 677.23, 6.26, 
15, 3, FirEngraver, 3539, 198, 2265827, 1.02, 677.23, 6.26, 
15, 2, FirEngraver_Peak, 12575, 833, 7779711, 1.97, 677.23, 6.26, 
15, 3, WPineBeetle, 3201, 445, 1546833, 2.88, 677.23, 6.26, 
15, 1, WPineBeetle_peak, 3568, 564, 1717091, 2.01, 677.23, 6.26, 
16, 1, JeffreyPineBeetle, 576, 93, 348351, 1, 655.4, 4.34, 
16, 1, JeffreyPineBeetle, 338, 62, 178454, 1, 655.4, 4.34, 
16, 1, MountainPineBeetle, 236, 59, 134314, 1, 655.4, 4.34, 
16, 3, FirEngraver, 3256, 209, 2187643, 1.01, 655.4, 4.34, 
16, 3, FirEngraver_Peak, 19631, 1291, 13237639, 2.05, 655.4, 4.34, 
16, 3, WPineBeetle, 3035, 429, 1665361, 2.78, 655.4, 4.34, 
17, 1, JeffreyPineBeetle, 519, 92, 335609, 1, 660.17, 5.3, 
17, 3, JeffreyPineBeetle, 1235, 199, 785752, 2.07, 660.17, 5.3, 
17, 3, MountainPineBeetle, 933, 226, 534229, 1.85, 660.17, 5.3, 
17, 3, MountainPineBeetle, 1213, 299, 662831, 2.9, 660.17, 5.3, 
17, 1, FirEngraver, 1009, 58, 699737, 1, 660.17, 5.3, 
17, 3, FirEngraver_Peak, 18247, 1239, 12341130, 2.05, 660.17, 5.3, 
17, 1, WPineBeetle, 1054, 145, 596236, 1.5, 660.17, 5.3, 
17, 2, WPineBeetle_peak, 7158, 1119, 3978425, 2.85, 660.17, 5.3, 
18, 2, JeffreyPineBeetle, 1210, 201, 737591, 1.51, 668.68, 5.62, 
18, 1, JeffreyPineBeetle, 413, 64, 242481, 1, 668.68, 5.62, 
18, 1, MountainPineBeetle, 362, 86, 237573, 1, 668.68, 5.62, 
18, 1, MountainPineBeetle, 392, 93, 214705, 1.17, 668.68, 5.62, 
18, 3, FirEngraver, 3033, 180, 2091645, 1.03, 668.68, 5.62, 
18, 1, FirEngraver_Peak, 6254, 414, 4223669, 1, 668.68, 5.62, 
18, 1, WPineBeetle, 770, 118, 439551, 1.48, 668.68, 5.62, 
18, 3, WPineBeetle_peak, 9440, 1513, 5327723, 2.94, 668.68, 5.62, 
19, 2, JeffreyPineBeetle, 1362, 218, 823444, 1.45, 671.19, 9.69, 
19, 2, JeffreyPineBeetle, 822, 132, 532993, 1.92, 671.19, 9.69, 
19, 1, MountainPineBeetle, 278, 71, 164273, 1, 671.19, 9.69, 
19, 3, MountainPineBeetle, 1127, 268, 619011, 2.87, 671.19, 9.69, 
19, 1, FirEngraver, 891, 52, 595391, 1, 671.19, 9.69, 
19, 3, FirEngraver_Peak, 17589, 1173, 11801983, 2.05, 671.19, 9.69, 
19, 1, WPBR_chronic, 1, 1, 945, 1, 671.19, 9.69, 
19, 3, WPineBeetle, 2208, 350, 1168857, 2.75, 671.19, 9.69, 
19, 3, WPineBeetle_peak, 8342, 1367, 4522881, 2.9, 671.19, 9.69, 
20, 1, JeffreyPineBeetle, 698, 109, 438534, 1, 678.25, 2.25, 
20, 3, MountainPineBeetle, 1044, 235, 625522, 1.84, 678.25, 2.25, 
20, 3, FirEngraver_Peak, 16427, 1155, 11153154, 2.07, 678.25, 2.25, 
21, 2, JeffreyPineBeetle, 1484, 237, 1041170, 1.59, 728.3, 6.66, 
21, 1, JeffreyPineBeetle, 572, 92, 415972, 1, 728.3, 6.66, 
21, 3, MountainPineBeetle, 994, 240, 724147, 1.9, 728.3, 6.66, 
21, 2, MountainPineBeetle, 688, 161, 388498, 2.11, 728.3, 6.66, 
21, 2, FirEngraver, 2047, 125, 1483448, 1, 728.3, 6.66, 
21, 1, FirEngraver_Peak, 5800, 408, 4216014, 1, 728.3, 6.66, 
21, 3, WPineBeetle, 2100, 365, 1268234, 2.78, 728.3, 6.66, 
21, 2, WPineBeetle_peak, 5497, 943, 3327036, 2.8, 728.3, 6.66, 
22, 3, JeffreyPineBeetle, 1954, 333, 1291738, 2.01, 728.66, 7.4, 
22, 1, JeffreyPineBeetle, 281, 58, 196025, 1, 728.66, 7.4, 
22, 2, MountainPineBeetle, 672, 159, 454629, 1.48, 728.66, 7.4, 
22, 1, MountainPineBeetle, 422, 98, 259642, 1.09, 728.66, 7.4, 
22, 1, FirEngraver, 1253, 70, 938851, 1, 728.66, 7.4, 
22, 1, FirEngraver_Peak, 5670, 423, 4024818, 1, 728.66, 7.4, 
22, 1, WPBR_chronic, 10, 1, 3227, 1, 728.66, 7.4, 
22, 3, WPineBeetle, 1864, 305, 1108203, 2.76, 728.66, 7.4, 
22, 3, WPineBeetle_peak, 7475, 1305, 4446211, 2.91, 728.66, 7.4, 
23, 2, JeffreyPineBeetle, 1401, 231, 993596, 1.58, 726.59, 4.31, 
23, 2, JeffreyPineBeetle, 848, 145, 588238, 1.92, 726.59, 4.31, 
23, 3, MountainPineBeetle, 1073, 244, 772832, 1.89, 726.59, 4.31, 
23, 2, FirEngraver, 1920, 127, 1407424, 1, 726.59, 4.31, 
23, 3, FirEngraver_Peak, 17420, 1299, 12292624, 2.1, 726.59, 4.31, 
23, 1, WPineBeetle, 659, 120, 389497, 1.33, 726.59, 4.31, 
24, 1, JeffreyPineBeetle, 679, 110, 430119, 1, 723.94, 5.59, 
24, 1, JeffreyPineBeetle, 376, 68, 265166, 1, 723.94, 5.59, 
24, 1, MountainPineBeetle, 331, 80, 228679, 1, 723.94, 5.59, 
24, 3, MountainPineBeetle, 1098, 280, 701397, 2.85, 723.94, 5.59, 
24, 2, FirEngraver, 1778, 107, 1300711, 1, 723.94, 5.59, 
24, 2, FirEngraver_Peak, 11554, 854, 8434613, 1.99, 723.94, 5.59, 
24, 1, WPineBeetle, 381, 68, 263828, 1.43, 723.94, 5.59, 
24, 1, WPineBeetle_peak, 2348, 387, 1366963, 1.85, 723.94, 5.59, 
25, 2, JeffreyPineBeetle, 1173, 193, 825972, 1.58, 722.17, 6.29, 
25, 1, JeffreyPineBeetle, 431, 70, 277691, 1, 722.17, 6.29, 
25, 1, MountainPineBeetle, 319, 71, 218930, 1, 722.17, 6.29, 
25, 1, MountainPineBeetle, 440, 97, 273393, 1.08, 722.17, 6.29, 
25, 1, FirEngraver, 874, 61, 648887, 1, 722.17, 6.29, 
25, 3, FirEngraver_Peak, 14092, 1117, 9882218, 2.1, 722.17, 6.29, 
25, 1, WPineBeetle, 566, 89, 286255, 1.39, 722.17, 6.29, 
25, 2, WPineBeetle_peak, 4314, 716, 2647554, 2.7, 722.17, 6.29, 
26, 3, JeffreyPineBeetle, 2005, 313, 1551250, 2.02, 741.81, 6.8, 
26, 2, JeffreyPineBeetle, 761, 138, 628438, 1.91, 741.81, 6.8, 
26, 1, MountainPineBeetle, 300, 65, 239640, 1, 741.81, 6.8, 
26, 2, MountainPineBeetle, 846, 178, 583325, 2.04, 741.81, 6.8, 
26, 3, FirEngraver, 3020, 172, 2291965, 1.04, 741.81, 6.8, 
26, 1, FirEngraver_Peak, 4531, 356, 3500057, 1, 741.81, 6.8, 
26, 3, WPineBeetle, 1577, 273, 951868, 2.64, 741.81, 6.8, 
26, 3, WPineBeetle_peak, 5508, 983, 3335474, 2.86, 741.81, 6.8, 
27, 3, JeffreyPineBeetle, 1858, 306, 1365613, 2.02, 737.94, 4.23, 
27, 2, JeffreyPineBeetle, 742, 141, 633328, 1.84, 737.94, 4.23, 
27, 1, MountainPineBeetle, 245, 63, 205319, 1, 737.94, 4.23, 
27, 3, FirEngraver, 2653, 168, 1980916, 1.04, 737.94, 4.23, 
27, 1, FirEngraver_Peak, 5046, 351, 3803698, 1, 737.94, 4.23, 
27, 3, WPineBeetle, 1224, 227, 788049, 2.62, 737.94, 4.23, 
28, 2, JeffreyPineBeetle, 1313, 202, 1045137, 1.63, 739.44, 5.73, 
28, 2, JeffreyPineBeetle, 846, 149, 706419, 1.91, 739.44, 5.73, 
28, 3, MountainPineBeetle, 840, 207, 611370, 1.86, 739.44, 5.73, 
28, 2, MountainPineBeetle, 749, 177, 508684, 2.03, 739.44, 5.73, 
28, 3, FirEngraver, 3150, 184, 2445641, 1.04, 739.44, 5.73, 
28, 1, FirEngraver_Peak, 4268, 314, 3188563, 1, 739.44, 5.73, 
28, 2, WPineBeetle, 780, 147, 524545, 2.09, 739.44, 5.73, 
28, 1, WPineBeetle_peak, 1529, 288, 1040853, 1.73, 739.44, 5.73, 
29, 1, JeffreyPineBeetle, 650, 102, 493544, 1, 736.85, 5.21, 
29, 1, JeffreyPineBeetle, 367, 58, 278494, 1, 736.85, 5.21, 
29, 3, MountainPineBeetle, 963, 195, 754426, 1.87, 736.85, 5.21, 
29, 1, MountainPineBeetle, 333, 90, 247329, 1.08, 736.85, 5.21, 
29, 2, FirEngraver, 1997, 117, 1507328, 1, 736.85, 5.21, 
29, 2, FirEngraver_Peak, 8697, 687, 6587656, 1.99, 736.85, 5.21, 
29, 1, WPBR_chronic, 3, 2, 233, 1, 736.85, 5.21, 
29, 3, WPineBeetle, 1182, 222, 739035, 2.57, 736.85, 5.21, 
29, 1, WPineBeetle_peak, 1382, 257, 907398, 1.65, 736.85, 5.21, 
30, 1, JeffreyPineBeetle, 692, 107, 572053, 1, 734.27, 6.31, 
30, 1, JeffreyPineBeetle, 357, 63, 265271, 1, 734.27, 6.31, 
30, 3, MountainPineBeetle, 964, 214, 769196, 1.89, 734.27, 6.31, 
30, 3, MountainPineBeetle, 1128, 248, 859952, 2.87, 734.27, 6.31, 
30, 2, FirEngraver, 1602, 107, 1206572, 1, 734.27, 6.31, 
30, 3, FirEngraver_Peak, 13623, 1020, 10204543, 2.11, 734.27, 6.31, 
30, 2, WPineBeetle, 697, 128, 452773, 2.14, 734.27, 6.31, 
30, 2, WPineBeetle_peak, 2906, 518, 1917011, 2.51, 734.27, 6.31, 
31, 1, JeffreyPineBeetle, 668, 116, 506925, 1, 738.61, 5.47, 
31, 1, JeffreyPineBeetle, 383, 60, 367860, 1, 738.61, 5.47, 
31, 2, MountainPineBeetle, 623, 154, 491156, 1.44, 738.61, 5.47, 
31, 1, MountainPineBeetle, 340, 94, 253680, 1.12, 738.61, 5.47, 
31, 3, FirEngraver, 2636, 174, 2090608, 1.08, 738.61, 5.47, 
31, 3, FirEngraver_Peak, 14952, 1175, 11692675, 2.16, 738.61, 5.47, 
31, 2, WPineBeetle, 775, 151, 486246, 2.06, 738.61, 5.47, 
31, 2, WPineBeetle_peak, 3165, 626, 2154436, 2.68, 738.61, 5.47, 
32, 2, JeffreyPineBeetle, 1436, 234, 1187614, 1.69, 758.9, 4.8, 
32, 1, JeffreyPineBeetle, 407, 79, 366531, 1, 758.9, 4.8, 
32, 3, MountainPineBeetle, 957, 236, 764162, 1.85, 758.9, 4.8, 
32, 2, MountainPineBeetle, 669, 186, 456613, 2.19, 758.9, 4.8, 
32, 1, FirEngraver, 1091, 69, 831359, 1, 758.9, 4.8, 
32, 2, FirEngraver_Peak, 8501, 688, 6784861, 1.99, 758.9, 4.8, 
32, 1, WPineBeetle, 330, 68, 200609, 1.34, 758.9, 4.8, 
33, 3, JeffreyPineBeetle, 2102, 341, 1554605, 2.03, 758.86, 6.38, 
33, 2, JeffreyPineBeetle, 612, 104, 504086, 1.9, 758.86, 6.38, 
33, 3, MountainPineBeetle, 866, 226, 718815, 1.81, 758.86, 6.38, 
33, 3, MountainPineBeetle, 1153, 260, 871397, 2.86, 758.86, 6.38, 
33, 2, FirEngraver, 1503, 101, 1114795, 1, 758.86, 6.38, 
33, 1, FirEngraver_Peak, 3734, 319, 2903964, 1, 758.86, 6.38, 
33, 2, WPineBeetle, 600, 119, 388160, 2.19, 758.86, 6.38, 
33, 3, WPineBeetle_peak, 4461, 869, 3053183, 2.82, 758.86, 6.38, 
34, 1, JeffreyPineBeetle, 685, 114, 543122, 1, 754.54, 8.43, 
34, 2, JeffreyPineBeetle, 715, 131, 618455, 1.95, 754.54, 8.43, 
34, 1, MountainPineBeetle, 301, 65, 250229, 1, 754.54, 8.43, 
34, 1, MountainPineBeetle, 290, 82, 225080, 1.18, 754.54, 8.43, 
34, 2, FirEngraver, 1743, 116, 1368813, 1, 754.54, 8.43, 
34, 1, FirEngraver_Peak, 4579, 366, 3613162, 1, 754.54, 8.43, 
34, 3, WPineBeetle, 860, 194, 549972, 2.55, 754.54, 8.43, 
34, 3, WPineBeetle_peak, 3651, 742, 2509018, 2.74, 754.54, 8.43, 
35, 1, JeffreyPineBeetle, 694, 117, 524817, 1, 757.08, 8.14, 
35, 1, JeffreyPineBeetle, 351, 66, 300888, 1, 757.08, 8.14, 
35, 2, MountainPineBeetle, 637, 161, 511756, 1.27, 757.08, 8.14, 
35, 2, MountainPineBeetle, 642, 152, 458247, 2.11, 757.08, 8.14, 
35, 1, FirEngraver, 632, 45, 514690, 1, 757.08, 8.14, 
35, 1, FirEngraver_Peak, 4034, 337, 3148728, 1, 757.08, 8.14, 
35, 3, WPineBeetle, 722, 148, 536091, 2.53, 757.08, 8.14, 
35, 3, WPineBeetle_peak, 3506, 697, 2349091, 2.77, 757.08, 8.14, 
36, 3, JeffreyPineBeetle, 1825, 324, 1560810, 2.04, 702.4, 7.61, 
36, 3, JeffreyPineBeetle, 1076, 200, 1049823, 2.12, 702.4, 7.61, 
36, 2, MountainPineBeetle, 532, 136, 447088, 1.29, 702.4, 7.61, 
36, 1, MountainPineBeetle, 387, 89, 305406, 1.18, 702.4, 7.61, 
36, 3, FirEngraver, 2429, 175, 1982257, 1.11, 702.4, 7.61, 
36, 2, FirEngraver_Peak, 8149, 684, 6505339, 1.98, 702.4, 7.61, 
36, 2, WPineBeetle, 441, 94, 294756, 1.99, 702.4, 7.61, 
36, 3, WPineBeetle_peak, 2777, 612, 1985728, 2.71, 702.4, 7.61, 
37, 1, JeffreyPineBeetle, 887, 132, 732537, 1, 710.02, 6.4, 
37, 2, JeffreyPineBeetle, 595, 114, 541781, 1.96, 710.02, 6.4, 
37, 2, MountainPineBeetle, 595, 144, 492181, 1.28, 710.02, 6.4, 
37, 3, MountainPineBeetle, 973, 256, 811676, 2.83, 710.02, 6.4, 
37, 3, FirEngraver, 2321, 150, 1844864, 1.07, 710.02, 6.4, 
37, 1, FirEngraver_Peak, 3851, 335, 3157603, 1, 710.02, 6.4, 
37, 1, WPineBeetle, 212, 45, 165620, 1.16, 710.02, 6.4, 
37, 1, WPineBeetle_peak, 749, 158, 546563, 1.57, 710.02, 6.4, 
38, 3, JeffreyPineBeetle, 1801, 300, 1556573, 2.05, 711.81, 9.6, 
38, 3, JeffreyPineBeetle, 906, 181, 861252, 2.12, 711.81, 9.6, 
38, 1, MountainPineBeetle, 230, 55, 172128, 1, 711.81, 9.6, 
38, 1, MountainPineBeetle, 316, 80, 285413, 1.15, 711.81, 9.6, 
38, 2, FirEngraver, 1396, 104, 1141636, 1, 711.81, 9.6, 
38, 3, FirEngraver_Peak, 11160, 949, 9159516, 2.17, 711.81, 9.6, 
38, 3, WPineBeetle, 779, 144, 525682, 2.35, 711.81, 9.6, 
38, 1, WPineBeetle_peak, 894, 203, 671467, 1.51, 711.81, 9.6, 
39, 3, JeffreyPineBeetle, 1646, 281, 1455213, 2.05, 719.23, 2.41, 
39, 2, MountainPineBeetle, 564, 148, 488018, 1.29, 719.23, 2.41, 
39, 1, FirEngraver, 1002, 66, 785935, 1, 719.23, 2.41, 
39, 2, FirEngraver_Peak, 6673, 597, 5362050, 1.97, 719.23, 2.41, 
40, 2, JeffreyPineBeetle, 1097, 183, 958211, 1.72, 719.63, 5.24, 
40, 1, JeffreyPineBeetle, 387, 73, 385209, 1, 719.63, 5.24, 
40, 3, MountainPineBeetle, 785, 186, 727958, 1.81, 719.63, 5.24, 
40, 2, MountainPineBeetle, 578, 133, 427399, 2.11, 719.63, 5.24, 
40, 1, FirEngraver, 618, 45, 540326, 1, 719.63, 5.24, 
40, 3, FirEngraver_Peak, 11223, 902, 9232888, 2.17, 719.63, 5.24, 
40, 3, WPineBeetle, 701, 141, 564785, 2.28, 719.63, 5.24, 
40, 3, WPineBeetle_peak, 2361, 515, 1636444, 2.69, 719.63, 5.24, 
41, 2, JeffreyPineBeetle, 1248, 209, 1146982, 1.76, 716.66, 7.8, 
41, 2, JeffreyPineBeetle, 567, 116, 638045, 1.92, 716.66, 7.8, 
41, 1, MountainPineBeetle, 202, 47, 131582, 1, 716.66, 7.8, 
41, 1, MountainPineBeetle, 385, 102, 293825, 1.49, 716.66, 7.8, 
41, 1, FirEngraver, 845, 60, 670313, 1, 716.66, 7.8, 
41, 2, FirEngraver_Peak, 7107, 625, 5990695, 1.98, 716.66, 7.8, 
41, 1, WPineBeetle, 224, 58, 156286, 1.22, 716.66, 7.8, 
41, 1, WPineBeetle_peak, 837, 191, 546066, 1.58, 716.66, 7.8, 
